farm,method,season,year,month,day,week,location,basin,net_nights,char,trout,filter
23,net,summer,1995,9,3,NA,Ytrifloi,1,NA,7,6,NA
29,net,summer,1995,9,3,NA,NA,2,NA,8,51,NA
29,net,summer,1995,9,3,NA,NA,2,NA,10,25,NA
15,net,summer,1995,9,3,NA,Ytrifloi,2,NA,5,14,NA
15,net,summer,1995,9,3,NA,Framfloi,2,NA,5,15,NA
30,net,summer,1995,9,3,NA,Sydrifloi,2,NA,18,19,NA
3,net,summer,1995,9,3,NA,Bekrafloi,2,NA,8,24,NA
4,net,summer,1995,9,3,NA,Sydrifloi,2,NA,6,8,NA
32,net,summer,1995,9,3,NA,Sydrifloi,2,NA,16,33,NA
14,net,summer,1995,9,3,NA,Sydrifloi,2,NA,2,2,NA
25,net,summer,1995,9,3,NA,Sydrifloi,2,NA,26,31,NA
31,net,summer,1995,9,4,NA,Framfloi,2,NA,12,30,NA
16,net,summer,1995,9,4,NA,Hrauntangavi,1,NA,2,6,NA
23,net,summer,1995,9,4,NA,Ytrifloi,1,NA,7,5,NA
12,net,summer,1995,9,4,NA,Sydrifloi,2,NA,24,36,NA
29,net,summer,1995,9,4,NA,NA,2,NA,8,22,NA
15,net,summer,1995,9,4,NA,Ytrifloi,2,NA,5,9,NA
15,net,summer,1995,9,4,NA,Framfloi,2,NA,5,28,NA
30,net,summer,1995,9,4,NA,Sydrifloi,2,NA,18,12,NA
35,net,summer,1995,9,4,NA,NA,2,NA,10,10,NA
14,net,summer,1995,9,4,NA,Sydrifloi,2,NA,2,4,NA
25,net,summer,1995,9,4,NA,Sydrifloi,2,NA,26,48,NA
18,net,summer,1995,9,5,NA,Sydrifloi,2,NA,5,12,NA
31,net,summer,1995,9,5,NA,Framfloi,2,NA,12,32,NA
16,net,summer,1995,9,5,NA,Hrauntangavi,1,NA,2,2,NA
23,net,summer,1995,9,5,NA,Ytrifloi,1,NA,7,1,NA
12,net,summer,1995,9,5,NA,Sydrifloi,2,NA,24,20,NA
29,net,summer,1995,9,5,NA,NA,2,NA,8,20,NA
29,net,summer,1995,9,5,NA,NA,2,NA,10,47,NA
15,net,summer,1995,9,5,NA,Framfloi,2,NA,5,25,NA
30,net,summer,1995,9,5,NA,Sydrifloi,2,NA,18,30,NA
4,net,summer,1995,9,5,NA,Sydrifloi,2,NA,6,13,NA
35,net,summer,1995,9,5,NA,NA,2,NA,10,9,NA
32,net,summer,1995,9,5,NA,Sydrifloi,2,NA,16,10,NA
14,net,summer,1995,9,5,NA,Sydrifloi,2,NA,2,6,NA
25,net,summer,1995,9,5,NA,Sydrifloi,2,NA,26,57,NA
18,net,summer,1995,9,6,NA,Sydrifloi,2,NA,5,7,NA
31,net,summer,1995,9,6,NA,Framfloi,2,NA,12,34,NA
23,net,summer,1995,9,6,NA,Ytrifloi,1,NA,7,2,NA
29,net,summer,1995,9,6,NA,NA,2,NA,8,27,NA
29,net,summer,1995,9,6,NA,NA,2,NA,10,13,NA
15,net,summer,1995,9,6,NA,Framfloi,2,NA,5,17,NA
4,net,summer,1995,9,6,NA,Sydrifloi,2,NA,6,8,NA
35,net,summer,1995,9,6,NA,NA,2,NA,10,12,NA
32,net,summer,1995,9,6,NA,Sydrifloi,2,NA,16,25,NA
14,net,summer,1995,9,6,NA,Sydrifloi,2,NA,2,3,NA
25,net,summer,1995,9,6,NA,Sydrifloi,2,NA,26,35,NA
1,net,summer,1995,9,7,NA,NA,2,NA,NA,1,NA
31,net,summer,1995,9,7,NA,Vogafloi,1,NA,12,5,NA
16,net,summer,1995,9,7,NA,Hrauntangavi,1,NA,2,2,NA
23,net,summer,1995,9,7,NA,Ytrifloi,1,NA,7,4,NA
29,net,summer,1995,9,7,NA,NA,2,NA,8,31,NA
29,net,summer,1995,9,7,NA,NA,2,NA,10,10,NA
15,net,summer,1995,9,7,NA,Framfloi,2,NA,5,12,NA
14,net,summer,1995,9,7,NA,Sydrifloi,2,NA,2,4,NA
25,net,summer,1995,9,7,NA,Sydrifloi,2,NA,14,14,NA
18,net,summer,1995,9,8,NA,Sydrifloi,2,NA,10,10,NA
23,net,summer,1995,9,8,NA,Ytrifloi,1,NA,7,2,NA
27,net,summer,1995,9,8,NA,Sydrifloi,2,NA,8,0,NA
29,net,summer,1995,9,8,NA,NA,2,NA,8,29,NA
29,net,summer,1995,9,8,NA,NA,2,NA,10,54,NA
26,net,summer,1995,9,8,NA,N/Rofum,2,NA,4,7,NA
4,net,summer,1995,9,8,NA,Sydrifloi,2,NA,6,26,NA
14,net,summer,1995,9,8,NA,Sydrifloi,2,NA,2,8,NA
23,net,summer,1995,9,9,NA,Ytrifloi,1,NA,7,9,NA
27,net,summer,1995,9,9,NA,Sydrifloi,2,NA,8,15,NA
29,net,summer,1995,9,9,NA,NA,2,NA,8,31,NA
29,net,summer,1995,9,9,NA,NA,2,NA,10,35,NA
3,net,summer,1995,9,9,NA,Bekrafloi,2,NA,10,6,NA
14,net,summer,1995,9,9,NA,Sydrifloi,2,NA,2,6,NA
25,net,summer,1995,9,9,NA,Sydrifloi,2,NA,26,48,NA
1,net,summer,1995,9,10,NA,NA,2,NA,NA,7,NA
18,net,summer,1995,9,10,NA,Sydrifloi,2,NA,10,14,NA
23,net,summer,1995,9,10,NA,Ytrifloi,1,NA,7,5,NA
29,net,summer,1995,9,10,NA,NA,2,NA,8,21,NA
29,net,summer,1995,9,10,NA,NA,2,NA,10,20,NA
15,net,summer,1995,9,10,NA,Ytrifloi,2,NA,5,21,NA
3,net,summer,1995,9,10,NA,Bekrafloi,2,NA,10,7,NA
14,net,summer,1995,9,10,NA,Sydrifloi,2,NA,2,5,NA
25,net,summer,1995,9,10,NA,Sydrifloi,2,NA,26,50,NA
16,net,summer,1995,9,11,NA,Hrauntangavi,1,NA,2,6,NA
23,net,summer,1995,9,11,NA,Ytrifloi,1,NA,7,2,NA
29,net,summer,1995,9,11,NA,NA,2,NA,8,33,NA
15,net,summer,1995,9,11,NA,Ytrifloi,2,NA,5,18,NA
4,net,summer,1995,9,11,NA,Sydrifloi,2,NA,6,7,NA
25,net,summer,1995,9,11,NA,Sydrifloi,2,NA,26,26,NA
1,net,summer,1995,9,12,NA,NA,2,NA,NA,12,NA
23,net,summer,1995,9,12,NA,Ytrifloi,1,NA,7,2,NA
29,net,summer,1995,9,12,NA,NA,2,NA,8,18,NA
29,net,summer,1995,9,12,NA,NA,2,NA,10,27,NA
15,net,summer,1995,9,12,NA,Ytrifloi,2,NA,5,12,NA
4,net,summer,1995,9,12,NA,Sydrifloi,2,NA,6,14,NA
14,net,summer,1995,9,12,NA,Sydrifloi,2,NA,2,4,NA
25,net,summer,1995,9,12,NA,Sydrifloi,2,NA,26,27,NA
23,net,summer,1995,9,13,NA,Ytrifloi,1,NA,7,4,NA
15,net,summer,1995,9,13,NA,Ytrifloi,2,NA,5,21,NA
15,net,summer,1995,9,13,NA,Framfloi,2,NA,5,11,NA
4,net,summer,1995,9,13,NA,Sydrifloi,2,NA,6,16,NA
35,net,summer,1995,9,13,NA,NA,2,NA,10,10,NA
32,net,summer,1995,9,13,NA,Sydrifloi,2,NA,16,35,NA
25,net,summer,1995,9,13,NA,Sydrifloi,2,NA,26,45,NA
1,net,summer,1995,9,14,NA,NA,2,NA,NA,10,NA
18,net,summer,1995,9,14,NA,Sydrifloi,2,NA,5,9,NA
31,net,summer,1995,9,14,NA,Framfloi,2,NA,12,14,NA
23,net,summer,1995,9,14,NA,Ytrifloi,1,NA,7,2,NA
21,net,summer,1995,9,14,NA,Sydrifloi,2,NA,7,6,NA
29,net,summer,1995,9,14,NA,NA,2,NA,8,40,NA
15,net,summer,1995,9,14,NA,Ytrifloi,2,NA,5,17,NA
15,net,summer,1995,9,14,NA,Framfloi,2,NA,5,10,NA
4,net,summer,1995,9,14,NA,Sydrifloi,2,NA,6,29,NA
32,net,summer,1995,9,14,NA,Sydrifloi,2,NA,16,48,NA
14,net,summer,1995,9,14,NA,Sydrifloi,2,NA,2,7,NA
25,net,summer,1995,9,14,NA,Sydrifloi,2,NA,26,36,NA
31,net,summer,1995,9,15,NA,Framfloi,2,NA,12,30,NA
21,net,summer,1995,9,15,NA,Sydrifloi,2,NA,7,9,NA
27,net,summer,1995,9,15,NA,Sydrifloi,2,NA,8,2,NA
29,net,summer,1995,9,15,NA,NA,2,NA,8,26,NA
29,net,summer,1995,9,15,NA,NA,2,NA,10,48,NA
15,net,summer,1995,9,15,NA,Ytrifloi,2,NA,5,14,NA
15,net,summer,1995,9,15,NA,Framfloi,2,NA,5,10,NA
30,net,summer,1995,9,15,NA,Sydrifloi,2,NA,18,26,NA
35,net,summer,1995,9,15,NA,NA,2,NA,10,9,NA
32,net,summer,1995,9,15,NA,Sydrifloi,2,NA,16,15,NA
14,net,summer,1995,9,15,NA,Sydrifloi,2,NA,2,1,NA
25,net,summer,1995,9,15,NA,Sydrifloi,2,NA,26,58,NA
1,net,summer,1995,9,16,NA,NA,2,NA,NA,8,NA
18,net,summer,1995,9,16,NA,Sydrifloi,2,NA,10,12,NA
29,net,summer,1995,9,16,NA,NA,2,NA,10,20,NA
15,net,summer,1995,9,16,NA,Ytrifloi,2,NA,5,15,NA
15,net,summer,1995,9,16,NA,Framfloi,2,NA,5,10,NA
35,net,summer,1995,9,16,NA,NA,2,NA,10,11,NA
14,net,summer,1995,9,16,NA,Sydrifloi,2,NA,2,6,NA
18,net,summer,1995,9,17,NA,Sydrifloi,2,NA,5,6,NA
29,net,summer,1995,9,17,NA,NA,2,NA,10,35,NA
15,net,summer,1995,9,17,NA,Framfloi,2,NA,5,3,NA
1,net,summer,1995,9,19,NA,NA,2,NA,NA,12,NA
15,net,summer,1995,9,19,NA,Framfloi,2,NA,5,11,NA
15,net,summer,1995,9,22,NA,Framfloi,2,NA,5,3,NA
23,net,summer,1995,9,23,NA,Ytrifloi,1,NA,7,5,NA
29,net,summer,1995,9,23,NA,NA,2,NA,8,10,NA
29,net,summer,1995,9,23,NA,NA,2,NA,10,45,NA
15,net,summer,1995,9,23,NA,Ytrifloi,2,NA,5,26,NA
30,net,summer,1995,9,23,NA,Sydrifloi,2,NA,18,30,NA
32,net,summer,1995,9,23,NA,Sydrifloi,2,NA,16,50,NA
14,net,summer,1995,9,23,NA,Sydrifloi,2,NA,2,1,NA
25,net,summer,1995,9,23,NA,Sydrifloi,2,NA,26,82,NA
23,net,summer,1995,9,24,NA,Ytrifloi,1,NA,7,2,NA
29,net,summer,1995,9,24,NA,NA,2,NA,8,14,NA
15,net,summer,1995,9,24,NA,Ytrifloi,2,NA,5,22,NA
25,net,summer,1995,9,24,NA,Sydrifloi,2,NA,26,116,NA
29,net,summer,1995,9,25,NA,NA,2,NA,8,40,NA
31,net,summer,1995,9,26,NA,Framfloi,2,NA,12,50,NA
23,net,summer,1995,9,26,NA,Ytrifloi,1,NA,7,11,NA
12,net,summer,1995,9,26,NA,Sydrifloi,2,NA,24,76,NA
29,net,summer,1995,9,26,NA,NA,2,NA,10,83,NA
15,net,summer,1995,9,26,NA,Framfloi,2,NA,5,12,NA
35,net,summer,1995,9,26,NA,NA,2,NA,10,1,NA
32,net,summer,1995,9,26,NA,Sydrifloi,2,NA,16,45,NA
14,net,summer,1995,9,26,NA,Sydrifloi,2,NA,2,11,NA
25,net,summer,1995,9,26,NA,Sydrifloi,2,NA,26,90,NA
31,net,summer,1995,9,27,NA,Framfloi,2,NA,12,50,NA
23,net,summer,1995,9,27,NA,Ytrifloi,1,NA,7,19,NA
30,net,summer,1995,9,27,NA,Sydrifloi,2,NA,18,68,NA
3,net,summer,1995,9,27,NA,Bekrafloi,2,NA,10,22,NA
25,net,summer,1995,9,27,NA,Sydrifloi,2,NA,26,77,NA
4,net,winter,1995,2,1,5,Sydrifloi,2,NA,2,2,NA
11,net,winter,1995,2,2,5,NA,2,NA,6,12,NA
31,net,winter,1995,2,2,5,Framfloi,2,NA,4,14,NA
23,net,winter,1995,2,2,5,Ytrifloi,1,NA,3,3,NA
27,net,winter,1995,2,2,5,Ytrifloi,1,NA,2,7,NA
4,net,winter,1995,2,2,5,Sydrifloi,2,NA,2,1,NA
32,net,winter,1995,2,2,5,Sydrifloi,2,NA,5,20,NA
25,net,winter,1995,2,2,5,Sydrifloi,2,NA,7,21,NA
5,net,winter,1995,2,3,5,Sydrifloi,2,NA,2,2,NA
11,net,winter,1995,2,3,5,NA,2,NA,6,17,NA
31,net,winter,1995,2,3,5,Framfloi,2,NA,4,10,NA
23,net,winter,1995,2,3,5,Ytrifloi,1,NA,3,5,NA
27,net,winter,1995,2,3,5,Ytrifloi,1,NA,2,4,NA
4,net,winter,1995,2,3,5,Sydrifloi,2,NA,2,4,NA
32,net,winter,1995,2,3,5,Sydrifloi,2,NA,5,15,NA
25,net,winter,1995,2,3,5,Sydrifloi,2,NA,10,25,NA
5,net,winter,1995,2,4,5,Sydrifloi,2,NA,2,11,NA
11,net,winter,1995,2,4,5,NA,2,NA,8,20,NA
18,net,winter,1995,2,4,5,Sydrifloi,2,NA,3,12,NA
31,net,winter,1995,2,4,5,Framfloi,2,NA,4,14,NA
23,net,winter,1995,2,4,5,Ytrifloi,1,NA,3,2,NA
12,net,winter,1995,2,4,5,Haeyjarall,2,NA,2,12,NA
29,net,winter,1995,2,4,5,NA,2,NA,2,5,NA
30,net,winter,1995,2,4,5,Sydrifloi,2,NA,4,8,NA
3,net,winter,1995,2,4,5,V/Bekra,2,NA,12,2,NA
4,net,winter,1995,2,4,5,Sydrifloi,2,NA,2,2,NA
32,net,winter,1995,2,4,5,Sydrifloi,2,NA,5,14,NA
25,net,winter,1995,2,4,5,Sydrifloi,2,NA,10,30,NA
5,net,winter,1995,2,5,6,Sydrifloi,2,NA,2,3,NA
11,net,winter,1995,2,5,6,NA,2,NA,8,9,NA
31,net,winter,1995,2,5,6,Framfloi,2,NA,4,14,NA
23,net,winter,1995,2,5,6,Ytrifloi,1,NA,3,3,NA
12,net,winter,1995,2,5,6,Haeyjarall,2,NA,2,2,NA
27,net,winter,1995,2,5,6,Ytrifloi,1,NA,4,7,NA
29,net,winter,1995,2,5,6,NA,2,NA,2,3,NA
29,net,winter,1995,2,5,6,NA,2,NA,2,6,NA
30,net,winter,1995,2,5,6,Sydrifloi,2,NA,4,14,NA
4,net,winter,1995,2,5,6,Sydrifloi,2,NA,2,2,NA
32,net,winter,1995,2,5,6,Sydrifloi,2,NA,5,10,NA
25,net,winter,1995,2,5,6,Sydrifloi,2,NA,10,34,NA
5,net,winter,1995,2,6,6,Sydrifloi,2,NA,2,5,NA
10,net,winter,1995,2,6,6,NA,2,NA,2,2,NA
18,net,winter,1995,2,6,6,Sydrifloi,2,NA,6,10,NA
12,net,winter,1995,2,6,6,Haeyjarall,2,NA,2,0,NA
27,net,winter,1995,2,6,6,Ytrifloi,1,NA,3,2,NA
29,net,winter,1995,2,6,6,NA,2,NA,2,0,NA
29,net,winter,1995,2,6,6,NA,2,NA,5,8,NA
35,net,winter,1995,2,6,6,NA,2,NA,4,10,NA
32,net,winter,1995,2,6,6,Sydrifloi,2,NA,5,3,NA
25,net,winter,1995,2,6,6,Sydrifloi,2,NA,10,15,NA
5,net,winter,1995,2,7,6,Sydrifloi,2,NA,2,3,NA
11,net,winter,1995,2,7,6,NA,2,NA,16,30,NA
31,net,winter,1995,2,7,6,Framfloi,2,NA,8,12,NA
23,net,winter,1995,2,7,6,Ytrifloi,1,NA,6,3,NA
12,net,winter,1995,2,7,6,Haeyjarall,2,NA,2,7,NA
27,net,winter,1995,2,7,6,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,7,6,NA,2,NA,2,6,NA
30,net,winter,1995,2,7,6,Sydrifloi,2,NA,8,17,NA
3,net,winter,1995,2,7,6,V/Bekra,2,NA,39,4,NA
4,net,winter,1995,2,7,6,Sydrifloi,2,NA,4,1,NA
32,net,winter,1995,2,7,6,Sydrifloi,2,NA,5,6,NA
25,net,winter,1995,2,7,6,Sydrifloi,2,NA,10,15,NA
18,net,winter,1995,2,8,6,Sydrifloi,2,NA,6,10,NA
31,net,winter,1995,2,8,6,Framfloi,2,NA,4,6,NA
12,net,winter,1995,2,8,6,Haeyjarall,2,NA,2,5,NA
27,net,winter,1995,2,8,6,Ytrifloi,1,NA,3,2,NA
29,net,winter,1995,2,8,6,NA,2,NA,2,4,NA
35,net,winter,1995,2,8,6,NA,2,NA,8,10,NA
25,net,winter,1995,2,8,6,Sydrifloi,2,NA,10,27,NA
5,net,winter,1995,2,9,6,Sydrifloi,2,NA,4,1,NA
10,net,winter,1995,2,9,6,NA,2,NA,6,8,NA
11,net,winter,1995,2,9,6,NA,2,NA,16,10,NA
23,net,winter,1995,2,9,6,Ytrifloi,1,NA,6,0,NA
12,net,winter,1995,2,9,6,Haeyjarall,2,NA,2,0,NA
29,net,winter,1995,2,9,6,NA,2,NA,2,0,NA
30,net,winter,1995,2,9,6,Sydrifloi,2,NA,8,8,NA
3,net,winter,1995,2,9,6,V/Bekra,2,NA,15,5,NA
32,net,winter,1995,2,9,6,Sydrifloi,2,NA,10,9,NA
25,net,winter,1995,2,9,6,Sydrifloi,2,NA,10,26,NA
18,net,winter,1995,2,10,6,Sydrifloi,2,NA,6,9,NA
31,net,winter,1995,2,10,6,Framfloi,2,NA,8,10,NA
12,net,winter,1995,2,10,6,Haeyjarall,2,NA,2,4,NA
27,net,winter,1995,2,10,6,Ytrifloi,1,NA,6,3,NA
29,net,winter,1995,2,10,6,NA,2,NA,2,0,NA
3,net,winter,1995,2,10,6,V/Bekra,2,NA,9,6,NA
25,net,winter,1995,2,10,6,Sydrifloi,2,NA,10,19,NA
10,net,winter,1995,2,11,6,NA,2,NA,4,1,NA
11,net,winter,1995,2,11,6,NA,2,NA,16,8,NA
18,net,winter,1995,2,11,6,Sydrifloi,2,NA,3,5,NA
31,net,winter,1995,2,11,6,Framfloi,2,NA,4,6,NA
12,net,winter,1995,2,11,6,Haeyjarall,2,NA,2,0,NA
27,net,winter,1995,2,11,6,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,11,6,NA,2,NA,2,0,NA
30,net,winter,1995,2,11,6,Sydrifloi,2,NA,8,4,NA
35,net,winter,1995,2,11,6,NA,2,NA,12,8,NA
25,net,winter,1995,2,11,6,Sydrifloi,2,NA,10,7,NA
18,net,winter,1995,2,12,7,Sydrifloi,2,NA,3,4,NA
23,net,winter,1995,2,12,7,Ytrifloi,1,NA,9,4,NA
12,net,winter,1995,2,12,7,Haeyjarall,2,NA,2,2,NA
27,net,winter,1995,2,12,7,Ytrifloi,1,NA,3,2,NA
29,net,winter,1995,2,12,7,NA,2,NA,2,1,NA
29,net,winter,1995,2,12,7,NA,2,NA,30,23,NA
3,net,winter,1995,2,12,7,V/Bekra,2,NA,9,0,NA
32,net,winter,1995,2,12,7,Sydrifloi,2,NA,15,7,NA
25,net,winter,1995,2,12,7,Sydrifloi,2,NA,10,3,NA
10,net,winter,1995,2,13,7,NA,2,NA,4,1,NA
11,net,winter,1995,2,13,7,NA,2,NA,16,11,NA
31,net,winter,1995,2,13,7,Framfloi,2,NA,8,13,NA
27,net,winter,1995,2,13,7,Ytrifloi,1,NA,3,3,NA
29,net,winter,1995,2,13,7,NA,2,NA,2,2,NA
3,net,winter,1995,2,13,7,V/Bekra,2,NA,9,2,NA
35,net,winter,1995,2,13,7,NA,2,NA,8,8,NA
32,net,winter,1995,2,13,7,Ytrifloi,1,NA,7,0,NA
25,net,winter,1995,2,13,7,Sydrifloi,2,NA,10,15,NA
18,net,winter,1995,2,14,7,Sydrifloi,2,NA,6,5,NA
31,net,winter,1995,2,14,7,Framfloi,2,NA,4,3,NA
23,net,winter,1995,2,14,7,Ytrifloi,1,NA,6,0,NA
12,net,winter,1995,2,14,7,Haeyjarall,2,NA,4,10,NA
27,net,winter,1995,2,14,7,Ytrifloi,1,NA,3,4,NA
29,net,winter,1995,2,14,7,NA,2,NA,2,0,NA
29,net,winter,1995,2,14,7,NA,2,NA,10,3,NA
30,net,winter,1995,2,14,7,Sydrifloi,2,NA,12,5,NA
4,net,winter,1995,2,14,7,Sydrifloi,2,NA,14,3,NA
32,net,winter,1995,2,14,7,Sydrifloi,2,NA,10,6,NA
25,net,winter,1995,2,14,7,Sydrifloi,2,NA,10,5,NA
10,net,winter,1995,2,15,7,NA,2,NA,4,4,NA
11,net,winter,1995,2,15,7,NA,2,NA,16,13,NA
21,net,winter,1995,2,15,7,Bolir,3,NA,2,2,NA
27,net,winter,1995,2,15,7,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,15,7,NA,2,NA,2,1,NA
3,net,winter,1995,2,15,7,V/Bekra,2,NA,6,1,NA
35,net,winter,1995,2,15,7,NA,2,NA,8,2,NA
25,net,winter,1995,2,15,7,Sydrifloi,2,NA,10,7,NA
5,net,winter,1995,2,16,7,Sydrifloi,2,NA,2,2,NA
12,net,winter,1995,2,16,7,Haeyjarall,2,NA,4,6,NA
21,net,winter,1995,2,16,7,Bolir,3,NA,3,3,NA
27,net,winter,1995,2,16,7,Ytrifloi,1,NA,3,3,NA
29,net,winter,1995,2,16,7,NA,2,NA,2,1,NA
4,net,winter,1995,2,16,7,Sydrifloi,2,NA,4,1,NA
32,net,winter,1995,2,16,7,Sydrifloi,2,NA,10,4,NA
11,net,winter,1995,2,17,7,NA,2,NA,16,10,NA
18,net,winter,1995,2,17,7,Sydrifloi,2,NA,9,7,NA
31,net,winter,1995,2,17,7,Framfloi,2,NA,12,6,NA
21,net,winter,1995,2,17,7,Bolir,3,NA,3,2,NA
27,net,winter,1995,2,17,7,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,17,7,NA,2,NA,2,0,NA
29,net,winter,1995,2,17,7,NA,2,NA,15,9,NA
3,net,winter,1995,2,17,7,V/Bekra,2,NA,15,2,NA
25,net,winter,1995,2,17,7,Sydrifloi,2,NA,20,14,NA
5,net,winter,1995,2,18,7,Sydrifloi,2,NA,4,0,NA
23,net,winter,1995,2,18,7,Ytrifloi,1,NA,12,2,NA
12,net,winter,1995,2,18,7,Haeyjarall,2,NA,4,4,NA
21,net,winter,1995,2,18,7,Bolir,3,NA,3,6,NA
29,net,winter,1995,2,18,7,NA,2,NA,2,0,NA
30,net,winter,1995,2,18,7,Sydrifloi,2,NA,16,5,NA
35,net,winter,1995,2,18,7,NA,2,NA,12,4,NA
32,net,winter,1995,2,18,7,Sydrifloi,2,NA,10,3,NA
25,net,winter,1995,2,18,7,Sydrifloi,2,NA,10,3,NA
29,net,winter,1995,2,19,8,NA,2,NA,2,0,NA
3,net,winter,1995,2,19,8,V/Bekra,2,NA,12,5,NA
5,net,winter,1995,2,20,8,Sydrifloi,2,NA,4,3,NA
11,net,winter,1995,2,20,8,NA,2,NA,24,19,NA
18,net,winter,1995,2,20,8,Sydrifloi,2,NA,9,5,NA
31,net,winter,1995,2,20,8,Framfloi,2,NA,12,5,NA
23,net,winter,1995,2,20,8,Ytrifloi,1,NA,6,9,NA
12,net,winter,1995,2,20,8,Haeyjarall,2,NA,4,1,NA
21,net,winter,1995,2,20,8,Bolir,3,NA,6,13,NA
27,net,winter,1995,2,20,8,Ytrifloi,1,NA,9,12,NA
29,net,winter,1995,2,20,8,NA,2,NA,2,4,NA
4,net,winter,1995,2,20,8,Sydrifloi,2,NA,8,4,NA
32,net,winter,1995,2,20,8,Sydrifloi,2,NA,10,6,NA
25,net,winter,1995,2,20,8,Sydrifloi,2,NA,20,14,NA
11,net,winter,1995,2,21,8,NA,2,NA,8,3,NA
27,net,winter,1995,2,21,8,Ytrifloi,1,NA,3,4,NA
29,net,winter,1995,2,21,8,NA,2,NA,2,0,NA
29,net,winter,1995,2,21,8,NA,2,NA,20,8,NA
3,net,winter,1995,2,21,8,V/Bekra,2,NA,6,0,NA
3,net,winter,1995,2,21,8,V/Bekra,2,NA,12,1,NA
4,net,winter,1995,2,21,8,Sydrifloi,2,NA,2,1,NA
35,net,winter,1995,2,21,8,NA,2,NA,12,6,NA
25,net,winter,1995,2,21,8,Sydrifloi,2,NA,10,8,NA
5,net,winter,1995,2,22,8,Sydrifloi,2,NA,4,2,NA
23,net,winter,1995,2,22,8,Ytrifloi,1,NA,6,5,NA
12,net,winter,1995,2,22,8,Haeyjarall,2,NA,4,6,NA
21,net,winter,1995,2,22,8,Bolir,3,NA,6,8,NA
27,net,winter,1995,2,22,8,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,22,8,NA,2,NA,2,0,NA
4,net,winter,1995,2,22,8,Ytrifloi,1,NA,2,4,NA
32,net,winter,1995,2,22,8,Sydrifloi,2,NA,10,6,NA
25,net,winter,1995,2,22,8,Sydrifloi,2,NA,10,5,NA
11,net,winter,1995,2,23,8,NA,2,NA,16,9,NA
18,net,winter,1995,2,23,8,Sydrifloi,2,NA,9,4,NA
31,net,winter,1995,2,23,8,Framfloi,2,NA,12,6,NA
23,net,winter,1995,2,23,8,Ytrifloi,1,NA,3,0,NA
27,net,winter,1995,2,23,8,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,23,8,NA,2,NA,2,0,NA
30,net,winter,1995,2,23,8,Sydrifloi,2,NA,20,10,NA
4,net,winter,1995,2,23,8,Ytrifloi,1,NA,2,4,NA
25,net,winter,1995,2,23,8,Sydrifloi,2,NA,10,8,NA
5,net,winter,1995,2,24,8,Sydrifloi,2,NA,4,2,NA
23,net,winter,1995,2,24,8,Ytrifloi,1,NA,3,2,NA
12,net,winter,1995,2,24,8,Haeyjarall,2,NA,4,7,NA
21,net,winter,1995,2,24,8,Bolir,3,NA,6,2,NA
27,net,winter,1995,2,24,8,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,24,8,NA,2,NA,2,4,NA
3,net,winter,1995,2,24,8,V/Bekra,2,NA,9,3,NA
4,net,winter,1995,2,24,8,Ytrifloi,1,NA,2,2,NA
35,net,winter,1995,2,24,8,NA,2,NA,12,11,NA
32,net,winter,1995,2,24,8,Sydrifloi,2,NA,10,5,NA
25,net,winter,1995,2,24,8,Sydrifloi,2,NA,10,6,NA
27,net,winter,1995,2,25,8,Ytrifloi,1,NA,3,1,NA
29,net,winter,1995,2,25,8,NA,2,NA,2,0,NA
4,net,winter,1995,2,25,8,Ytrifloi,1,NA,2,2,NA
5,net,winter,1995,2,26,9,Sydrifloi,2,NA,4,0,NA
11,net,winter,1995,2,26,9,NA,2,NA,24,15,NA
12,net,winter,1995,2,26,9,Haeyjarall,2,NA,4,6,NA
21,net,winter,1995,2,26,9,Bolir,3,NA,6,4,NA
29,net,winter,1995,2,26,9,NA,2,NA,2,1,NA
29,net,winter,1995,2,26,9,NA,2,NA,25,5,NA
3,net,winter,1995,2,26,9,V/Bekra,2,NA,15,6,NA
4,net,winter,1995,2,26,9,Ytrifloi,1,NA,2,2,NA
32,net,winter,1995,2,26,9,Sydrifloi,2,NA,10,2,NA
25,net,winter,1995,2,26,9,Sydrifloi,2,NA,20,7,NA
31,net,winter,1995,2,27,9,Framfloi,2,NA,16,5,NA
29,net,winter,1995,2,27,9,NA,2,NA,2,3,NA
30,net,winter,1995,2,27,9,Sydrifloi,2,NA,16,3,NA
35,net,winter,1995,2,27,9,NA,2,NA,12,4,NA
25,net,winter,1995,2,27,9,Sydrifloi,2,NA,10,5,NA
29,net,winter,1995,2,28,9,NA,2,NA,2,0,NA
3,net,winter,1995,2,28,9,V/Bekra,2,NA,12,2,NA
3,net,winter,1995,2,28,9,V/Bekra,2,NA,6,0,NA
25,net,winter,1995,2,28,9,Sydrifloi,2,NA,10,0,NA
11,net,winter,1995,3,NA,9,NA,2,NA,NA,96,NA
23,net,winter,1995,3,1,9,Ytrifloi,1,NA,15,0,NA
32,net,winter,1995,3,1,9,Sydrifloi,2,NA,3,6,NA
